match_id,team1,team2,winner,toss_winner,toss_decision,venue,city,date,gender
1001349,Australia,Sri Lanka,Sri Lanka,Sri Lanka,field,Melbourne Cricket Ground,,2017-02-17,male
546470,Ireland,Netherlands,Ireland,Ireland,field,Dubai International Cricket Stadium,,2012-03-23,male
1172505,Netherlands,Scotland,Netherlands,Netherlands,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-02-13,male
1256721,England,West Indies,England,West Indies,field,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2022-01-23,male
682953,England,Netherlands,Netherlands,England,field,Zahur Ahmed Chowdhury Stadium,Chittagong,2014-03-31,male
1278673,India,New Zealand,India,India,bat,"Eden Gardens, Kolkata",Kolkata,2021-11-21,male
1512747,England,Italy,England,England,bat,"Eden Gardens, Kolkata",Kolkata,2026-02-16,male
1083449,Sri Lanka,Bangladesh,Sri Lanka,Bangladesh,bat,R Premadasa Stadium,Colombo,2017-04-04,male
1157759,West Indies,India,India,India,field,Eden Gardens,Kolkata,2018-11-04,male
1490237,New Zealand,India,New Zealand,India,field,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,2026-01-28,male
623572,Zimbabwe,Bangladesh,Bangladesh,Bangladesh,bat,Queens Sports Club,Bulawayo,2013-05-12,male
1348324,Zimbabwe,Ireland,Ireland,Ireland,field,Harare Sports Club,Harare,2023-01-14,male
1249207,Sri Lanka,England,England,Sri Lanka,bat,"Sophia Gardens, Cardiff",Cardiff,2021-06-24,male
1273746,Sri Lanka,West Indies,Sri Lanka,West Indies,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2021-11-04,male
657633,Pakistan,Sri Lanka,Pakistan,Pakistan,field,Dubai International Cricket Stadium,,2013-12-11,male
1141232,West Indies,ICC World XI,West Indies,ICC World XI,field,Lord's,London,2018-05-31,male
1478900,South Africa,Australia,Australia,Australia,field,"Cazaly's Stadium, Cairns",Cairns,2025-08-16,male
1491719,New Zealand,England,,England,field,"Eden Park, Auckland",Auckland,2025-10-23,male
1512751,Scotland,Nepal,Nepal,Nepal,field,"Wankhede Stadium, Mumbai",Mumbai,2026-02-17,male
412677,West Indies,Ireland,West Indies,West Indies,bat,Providence Stadium,Guyana,2010-04-30,male
1317909,New Zealand,West Indies,New Zealand,New Zealand,bat,"Sabina Park, Kingston, Jamaica",Kingston,2022-08-12,male
682945,Netherlands,New Zealand,New Zealand,New Zealand,field,Zahur Ahmed Chowdhury Stadium,Chittagong,2014-03-29,male
1185313,South Africa,England,South Africa,England,field,Buffalo Park,East London,2020-02-12,male
412698,England,New Zealand,England,New Zealand,bat,"Beausejour Stadium, Gros Islet",St Lucia,2010-05-10,male
1243020,Pakistan,South Africa,South Africa,South Africa,field,Gaddafi Stadium,Lahore,2021-02-13,male
1415749,United States of America,England,England,England,field,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2024-06-23,male
569237,New Zealand,England,England,New Zealand,field,Eden Park,Auckland,2013-02-09,male
931398,Bangladesh,Zimbabwe,Zimbabwe,Bangladesh,bat,Shere Bangla National Stadium,Mirpur,2015-11-15,male
461565,Pakistan,South Africa,South Africa,Pakistan,bat,Sheikh Zayed Stadium,Abu Dhabi,2010-10-27,male
1144163,South Africa,Pakistan,Pakistan,South Africa,field,SuperSport Park,Centurion,2019-02-06,male
1327280,Pakistan,Sri Lanka,Sri Lanka,Sri Lanka,field,Dubai International Cricket Stadium,Dubai,2022-09-09,male
1273750,South Africa,England,South Africa,England,field,Sharjah Cricket Stadium,Sharjah,2021-11-06,male
1133818,Bangladesh,India,India,India,field,"R.Premadasa Stadium, Khettarama",Colombo,2018-03-08,male
1202243,India,Sri Lanka,India,India,field,Holkar Cricket Stadium,Indore,2020-01-07,male
659545,Zimbabwe,Pakistan,Pakistan,Zimbabwe,field,Harare Sports Club,,2013-08-23,male
1444654,Pakistan,Zimbabwe,Zimbabwe,Pakistan,bat,"Queens Sports Club, Bulawayo",Bulawayo,2024-12-05,male
520599,New Zealand,South Africa,South Africa,New Zealand,field,Eden Park,Auckland,2012-02-22,male
456991,New Zealand,Sri Lanka,New Zealand,New Zealand,bat,Central Broward Regional Park Stadium Turf Ground,Lauderhill,2010-05-22,male
1448362,Ireland,England,England,England,field,"The Village, Malahide, Dublin",Dublin,2025-09-21,male
1298173,Sri Lanka,England,England,Sri Lanka,bat,Sydney Cricket Ground,Sydney,2022-11-05,male
296903,England,New Zealand,England,England,field,Old Trafford,Manchester,2008-06-13,male
1276913,England,South Africa,England,South Africa,field,"County Ground, Bristol",Bristol,2022-07-27,male
473919,New Zealand,Pakistan,New Zealand,Pakistan,field,Seddon Park,Hamilton,2010-12-28,male
1439893,Bangladesh,India,India,India,field,"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",Gwalior,2024-10-06,male
1299596,Ireland,Nepal,Ireland,Nepal,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2022-02-14,male
533287,Australia,India,Australia,India,bat,R Premadasa Stadium,Colombo,2012-09-28,male
1322364,Sri Lanka,New Zealand,New Zealand,New Zealand,field,"John Davies Oval, Queenstown",Queenstown,2023-04-08,male
1428152,Ireland,Netherlands,Ireland,Netherlands,field,"Sportpark Westvliet, The Hague",The Hague,2024-05-19,male
1512771,South Africa,New Zealand,New Zealand,New Zealand,field,"Eden Gardens, Kolkata",Kolkata,2026-03-04,male
682965,India,Sri Lanka,Sri Lanka,Sri Lanka,field,Shere Bangla National Stadium,Mirpur,2014-04-06,male
868723,Pakistan,Zimbabwe,Pakistan,Zimbabwe,bat,Gaddafi Stadium,Lahore,2015-05-22,male
531982,Bangladesh,West Indies,Bangladesh,Bangladesh,field,Shere Bangla National Stadium,Mirpur,2011-10-11,male
1183526,Australia,Sri Lanka,Australia,Australia,field,Melbourne Cricket Ground,Melbourne,2019-11-01,male
1243391,India,England,India,England,field,Narendra Modi Stadium,Ahmedabad,2021-03-18,male
1273727,India,Pakistan,Pakistan,Pakistan,field,Dubai International Cricket Stadium,Dubai,2021-10-24,male
1122287,India,South Africa,India,South Africa,field,Newlands,Cape Town,2018-02-24,male
1158072,West Indies,England,England,West Indies,field,"Warner Park, St Kitts",Basseterre,2019-03-08,male
1348650,New Zealand,India,India,New Zealand,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2023-01-29,male
1322276,India,New Zealand,India,New Zealand,field,"Bay Oval, Mount Maunganui",Mount Maunganui,2022-11-20,male
1298153,Sri Lanka,Australia,Australia,Australia,field,Perth Stadium,Perth,2022-10-25,male
1512726,Oman,Zimbabwe,Zimbabwe,Zimbabwe,field,"Sinhalese Sports Club Ground, Colombo",Colombo,2026-02-09,male
1273731,Bangladesh,England,England,Bangladesh,bat,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2021-10-27,male
1485941,Netherlands,Nepal,Nepal,Nepal,field,"Titwood, Glasgow",Glasgow,2025-06-19,male
1502049,Zimbabwe,Sri Lanka,Zimbabwe,Sri Lanka,field,Rawalpindi Cricket Stadium,Rawalpindi,2025-11-20,male
1298145,West Indies,Ireland,Ireland,West Indies,bat,"Bellerive Oval, Hobart",Hobart,2022-10-21,male
1415728,Oman,England,England,England,field,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,2024-06-13,male
1512730,Pakistan,United States of America,Pakistan,United States of America,field,"Sinhalese Sports Club Ground, Colombo",Colombo,2026-02-10,male
1424833,Pakistan,New Zealand,Pakistan,New Zealand,field,"Gaddafi Stadium, Lahore",Lahore,2024-04-27,male
1197524,Nepal,Netherlands,Nepal,Nepal,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-10-07,male
1339617,New Zealand,Pakistan,,Pakistan,field,Rawalpindi Cricket Stadium,Rawalpindi,2023-04-20,male
1273273,Scotland,Zimbabwe,Zimbabwe,Scotland,bat,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,2021-09-19,male
1478865,Zimbabwe,South Africa,South Africa,South Africa,field,Harare Sports Club,Harare,2025-07-14,male
1007655,Zimbabwe,India,Zimbabwe,India,field,Harare Sports Club,,2016-06-18,male
571148,Australia,Pakistan,Pakistan,Pakistan,field,Dubai International Cricket Stadium,,2012-09-05,male
1317483,Australia,West Indies,Australia,West Indies,field,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,2022-10-07,male
533291,India,Pakistan,India,Pakistan,bat,R Premadasa Stadium,Colombo,2012-09-30,male
1512767,New Zealand,England,England,New Zealand,bat,"R Premadasa Stadium, Colombo",Colombo,2026-02-27,male
1425131,Bangladesh,United States of America,United States of America,United States of America,field,Prairie View Cricket Complex,Houston,2024-05-21,male
566926,England,New Zealand,New Zealand,England,field,Kennington Oval,London,2013-06-25,male
1172509,Ireland,Netherlands,Ireland,Ireland,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-02-17,male
1142916,Zimbabwe,Pakistan,Pakistan,Pakistan,field,Harare Sports Club,,2018-07-04,male
951311,Ireland,Oman,Oman,Ireland,bat,Himachal Pradesh Cricket Association Stadium,Dharamsala,2016-03-09,male
1257184,Zimbabwe,Pakistan,Zimbabwe,Pakistan,field,Harare Sports Club,Harare,2021-04-23,male
1355721,Bangladesh,Ireland,Bangladesh,Ireland,field,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,2023-03-29,male
1415704,Sri Lanka,South Africa,South Africa,Sri Lanka,bat,"Nassau County International Cricket Stadium, New York",New York,2024-06-03,male
1251953,South Africa,Ireland,South Africa,Ireland,field,"The Village, Malahide, Dublin",Dublin,2021-07-19,male
1031435,England,South Africa,England,South Africa,field,Sophia Gardens,Cardiff,2017-06-25,male
1298169,India,Bangladesh,India,Bangladesh,field,Adelaide Oval,Adelaide,2022-11-02,male
1483786,Pakistan,Bangladesh,Pakistan,Pakistan,bat,"Gaddafi Stadium, Lahore",Lahore,2025-05-30,male
287871,Bangladesh,Sri Lanka,Sri Lanka,Bangladesh,field,New Wanderers Stadium,Johannesburg,2007-09-18,male
589307,India,Pakistan,India,Pakistan,field,"Sardar Patel Stadium, Motera",Ahmedabad,2012-12-28,male
1310940,Namibia,Zimbabwe,Zimbabwe,Namibia,bat,"Queens Sports Club, Bulawayo",Bulawayo,2022-05-21,male
1140993,India,Ireland,India,Ireland,field,"The Village, Malahide",Dublin,2018-06-29,male
1271632,Sri Lanka,South Africa,South Africa,Sri Lanka,bat,"R Premadasa Stadium, Colombo",Colombo,2021-09-14,male
1373582,England,West Indies,England,West Indies,field,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2023-12-19,male
1449302,India,South Africa,South Africa,South Africa,field,"St George's Park, Gqeberha",Gqeberha,2024-11-10,male
1307293,Sri Lanka,Australia,Australia,Australia,field,"R Premadasa Stadium, Colombo",Colombo,2022-06-07,male
702141,West Indies,Ireland,Ireland,West Indies,bat,"Sabina Park, Kingston",Jamaica,2014-02-19,male
754721,Australia,South Africa,Australia,Australia,field,Stadium Australia,Sydney,2014-11-09,male
1439903,India,England,India,England,field,"Wankhede Stadium, Mumbai",Mumbai,2025-02-02,male
1433374,West Indies,England,England,England,field,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2024-11-10,male
1278690,India,South Africa,India,South Africa,field,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,2022-06-17,male
1198491,Pakistan,Sri Lanka,Sri Lanka,Sri Lanka,bat,Gaddafi Stadium,Lahore,2019-10-09,male
412682,India,South Africa,India,South Africa,field,"Beausejour Stadium, Gros Islet",St Lucia,2010-05-02,male
1140069,Pakistan,West Indies,Pakistan,West Indies,field,National Stadium,Karachi,2018-04-01,male
848839,South Africa,New Zealand,South Africa,South Africa,field,Kingsmead,Durban,2015-08-14,male
1263475,Australia,Sri Lanka,Sri Lanka,Australia,bat,Melbourne Cricket Ground,Melbourne,2022-02-20,male
682949,Bangladesh,Pakistan,Pakistan,Pakistan,bat,Shere Bangla National Stadium,Mirpur,2014-03-30,male
1317905,West Indies,India,India,India,field,"Warner Park, Basseterre, St Kitts",Basseterre,2022-08-02,male
1433362,West Indies,South Africa,West Indies,South Africa,field,"Sabina Park, Kingston, Jamaica",Kingston,2024-05-23,male
1491715,Australia,New Zealand,,New Zealand,field,"Bay Oval, Mount Maunganui",Mount Maunganui,2025-10-03,male
660223,Netherlands,Scotland,Netherlands,Scotland,bat,Sheikh Zayed Stadium,Abu Dhabi,2013-11-28,male
1415745,South Africa,England,South Africa,England,field,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,2024-06-21,male
412694,England,South Africa,England,England,bat,"Kensington Oval, Bridgetown",Barbados,2010-05-08,male
1278686,Sri Lanka,India,India,Sri Lanka,bat,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,2022-02-27,male
1263160,West Indies,Australia,West Indies,West Indies,bat,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,2021-07-16,male
1119544,India,England,England,England,field,Sophia Gardens,Cardiff,2018-07-06,male
1075507,South Africa,Bangladesh,South Africa,South Africa,bat,Mangaung Oval,Bloemfontein,2017-10-26,male
1144991,Australia,India,,India,field,Melbourne Cricket Ground,,2018-11-23,male
1310901,New Zealand,Netherlands,New Zealand,New Zealand,bat,"Sportpark Westvliet, The Hague",The Hague,2022-08-04,male
1223953,Australia,India,India,India,field,Sydney Cricket Ground,Sydney,2020-12-06,male
1467704,Zimbabwe,Ireland,,Ireland,field,Harare Sports Club,Harare,2025-02-22,male
587476,Bangladesh,West Indies,West Indies,West Indies,bat,Shere Bangla National Stadium,Mirpur,2012-12-10,male
1425127,Zimbabwe,Bangladesh,Bangladesh,Bangladesh,field,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,2024-05-05,male
1050219,Pakistan,West Indies,Pakistan,West Indies,field,Dubai International Cricket Stadium,,2016-09-24,male
1001353,Australia,Sri Lanka,Australia,Sri Lanka,field,Adelaide Oval,,2017-02-22,male
1327234,England,Pakistan,England,Pakistan,field,"Gaddafi Stadium, Lahore",Lahore,2022-10-02,male
1213059,Pakistan,Bangladesh,Pakistan,Bangladesh,bat,Gaddafi Stadium,Lahore,2020-01-25,male
520595,New Zealand,Zimbabwe,New Zealand,Zimbabwe,bat,Eden Park,Auckland,2012-02-11,male
1085495,West Indies,Pakistan,West Indies,Pakistan,bat,"Queen's Park Oval, Port of Spain",Trinidad,2017-04-01,male
1399119,Pakistan,Bangladesh,Bangladesh,Bangladesh,field,Zhejiang University of Technology Cricket Field,Hangzhou,2023-10-07,male
1479576,India,South Africa,India,South Africa,field,"Barabati Stadium, Cuttack",Cuttack,2025-12-09,male
426723,New Zealand,Pakistan,Pakistan,New Zealand,field,Dubai International Cricket Stadium,,2009-11-12,male
287867,South Africa,England,South Africa,England,field,Newlands,Cape Town,2007-09-16,male
1272376,Ireland,Zimbabwe,Ireland,Zimbabwe,field,"Bready Cricket Club, Magheramason, Bready",Bready,2021-09-02,male
1415712,Namibia,Scotland,Scotland,Namibia,bat,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2024-06-06,male
1276914,South Africa,England,South Africa,England,field,"Sophia Gardens, Cardiff",Cardiff,2022-07-28,male
1389391,Australia,India,India,India,field,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,2023-11-23,male
1444653,Zimbabwe,Pakistan,Pakistan,Zimbabwe,bat,"Queens Sports Club, Bulawayo",Bulawayo,2024-12-03,male
682915,Bangladesh,Hong Kong,Hong Kong,Hong Kong,field,Zahur Ahmed Chowdhury Stadium,Chittagong,2014-03-20,male
1298174,Netherlands,South Africa,Netherlands,South Africa,field,Adelaide Oval,Adelaide,2022-11-06,male
1415719,India,Pakistan,India,Pakistan,field,"Nassau County International Cricket Stadium, New York",New York,2024-06-09,male
1388216,New Zealand,Pakistan,New Zealand,Pakistan,field,"Eden Park, Auckland",Auckland,2024-01-12,male
1373570,South Africa,Australia,Australia,South Africa,bat,"Kingsmead, Durban",Durban,2023-09-03,male
1351401,England,Bangladesh,Bangladesh,Bangladesh,field,"Shere Bangla National Stadium, Mirpur",Dhaka,2023-03-12,male
1202244,India,Sri Lanka,India,Sri Lanka,field,Maharashtra Cricket Association Stadium,Pune,2020-01-10,male
915785,Sri Lanka,West Indies,West Indies,West Indies,bat,R Premadasa Stadium,Colombo,2015-11-11,male
1478911,India,Australia,,Australia,field,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,2025-11-08,male
966751,India,Pakistan,India,India,field,Shere Bangla National Stadium,Mirpur,2016-02-27,male
1433369,South Africa,West Indies,West Indies,West Indies,field,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,2024-08-27,male
1512756,Sri Lanka,Zimbabwe,Zimbabwe,Sri Lanka,bat,"R Premadasa Stadium, Colombo",Colombo,2026-02-19,male
1185314,South Africa,England,England,South Africa,field,Kingsmead,Durban,2020-02-14,male
1501896,South Africa,Pakistan,Pakistan,Pakistan,field,"Gaddafi Stadium, Lahore",Lahore,2025-10-31,male
1496937,India,Sri Lanka,,Sri Lanka,field,Dubai International Cricket Stadium,Dubai,2025-09-26,male
1072322,New Zealand,Australia,Australia,New Zealand,bat,Eden Park,Auckland,2018-02-21,male
1144172,South Africa,Sri Lanka,,South Africa,field,Newlands,Cape Town,2019-03-19,male
1273741,Bangladesh,South Africa,South Africa,South Africa,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2021-11-02,male
966747,Sri Lanka,United Arab Emirates,Sri Lanka,United Arab Emirates,field,Shere Bangla National Stadium,Mirpur,2016-02-25,male
1478907,India,Australia,,Australia,field,"Manuka Oval, Canberra",Canberra,2025-10-29,male
1348323,Ireland,Zimbabwe,Zimbabwe,Zimbabwe,field,Harare Sports Club,Harare,2023-01-12,male
1512740,Ireland,Oman,Ireland,Oman,field,"Sinhalese Sports Club Ground, Colombo",Colombo,2026-02-14,male
1327507,India,South Africa,India,South Africa,field,"Barsapara Cricket Stadium, Guwahati",Guwahati,2022-10-02,male
440946,England,Pakistan,Pakistan,Pakistan,field,Dubai International Cricket Stadium,,2010-02-20,male
1298135,Namibia,Sri Lanka,Namibia,Sri Lanka,field,"GMHBA Stadium, South Geelong, Victoria",Geelong,2022-10-16,male
1496921,United Arab Emirates,India,India,India,field,Dubai International Cricket Stadium,Dubai,2025-09-10,male
412689,England,Pakistan,England,England,field,"Kensington Oval, Bridgetown",Barbados,2010-05-06,male
426417,England,Pakistan,England,England,field,Sophia Gardens,Cardiff,2010-09-05,male
1327229,England,Pakistan,Pakistan,England,bat,"National Stadium, Karachi",Karachi,2022-09-22,male
1321484,Zimbabwe,Netherlands,Zimbabwe,Zimbabwe,bat,"Queens Sports Club, Bulawayo",Bulawayo,2022-07-17,male
1146724,Bangladesh,West Indies,Bangladesh,West Indies,field,Central Broward Regional Park Stadium Turf Ground,Lauderhill,2018-08-04,male
1203678,West Indies,Ireland,West Indies,West Indies,field,"Warner Park, St Kitts",Basseterre,2020-01-19,male
1298162,Bangladesh,Zimbabwe,Bangladesh,Bangladesh,bat,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,2022-10-30,male
355997,Bangladesh,Ireland,Ireland,Ireland,field,Trent Bridge,Nottingham,2009-06-08,male
1233466,Zimbabwe,Pakistan,Pakistan,Zimbabwe,bat,Rawalpindi Cricket Stadium,,2020-11-10,male
356010,England,India,England,India,field,Lord's,London,2009-06-14,male
1443544,New Zealand,Sri Lanka,New Zealand,Sri Lanka,field,"Bay Oval, Mount Maunganui",Mount Maunganui,2024-12-30,male
1317488,England,Australia,,Australia,field,"Manuka Oval, Canberra",Canberra,2022-10-14,male
636537,West Indies,England,West Indies,England,bat,"Kensington Oval, Bridgetown",Barbados,2014-03-11,male
350347,South Africa,Bangladesh,South Africa,Bangladesh,field,New Wanderers Stadium,Johannesburg,2008-11-05,male
1263151,South Africa,West Indies,West Indies,West Indies,field,"National Cricket Stadium, St George's, Grenada",St George's,2021-06-26,male
1383088,Scotland,Ireland,Scotland,Ireland,field,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,2023-07-28,male
1491724,New Zealand,West Indies,New Zealand,West Indies,field,"Eden Park, Auckland",Auckland,2025-11-06,male
951361,England,Sri Lanka,England,Sri Lanka,field,Feroz Shah Kotla,Delhi,2016-03-26,male
533275,South Africa,Zimbabwe,South Africa,South Africa,field,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,2012-09-20,male
1489969,Nepal,West Indies,Nepal,Nepal,bat,Sharjah Cricket Stadium,Sharjah,2025-09-29,male
1252067,Sri Lanka,West Indies,Sri Lanka,Sri Lanka,bat,"Coolidge Cricket Ground, Antigua",Coolidge,2021-03-05,male
1157375,Pakistan,New Zealand,Pakistan,Pakistan,bat,Sheikh Zayed Stadium,Abu Dhabi,2018-10-31,male
1200428,Netherlands,Scotland,Scotland,Netherlands,bat,"The Village, Malahide",Dublin,2019-09-19,male
306989,Bangladesh,Pakistan,Pakistan,Bangladesh,field,Gymkhana Club Ground,Nairobi,2007-09-02,male
287856,Australia,Zimbabwe,Zimbabwe,Australia,bat,Newlands,Cape Town,2007-09-12,male
635659,Sri Lanka,South Africa,South Africa,South Africa,bat,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,2013-08-04,male
1272097,New Zealand,Bangladesh,New Zealand,New Zealand,bat,"Shere Bangla National Stadium, Mirpur",Dhaka,2021-09-10,male
1502054,Sri Lanka,Pakistan,Pakistan,Pakistan,field,Rawalpindi Cricket Stadium,Rawalpindi,2025-11-29,male
1233974,Australia,New Zealand,Australia,Australia,bat,Westpac Stadium,Wellington,2021-03-05,male
1472521,West Indies,Australia,Australia,Australia,field,"Sabina Park, Kingston, Jamaica",Kingston,2025-07-22,male
1487824,South Africa,Namibia,Namibia,South Africa,bat,"Namibia Cricket Ground, Windhoek",Windhoek,2025-10-11,male
1415735,Scotland,Australia,Australia,Australia,field,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,2024-06-15,male
1298158,Zimbabwe,Pakistan,Zimbabwe,Zimbabwe,bat,Perth Stadium,Perth,2022-10-27,male
682939,England,Sri Lanka,England,England,field,Zahur Ahmed Chowdhury Stadium,Chittagong,2014-03-27,male
1322338,New Zealand,Bangladesh,New Zealand,Bangladesh,field,"Hagley Oval, Christchurch",Christchurch,2022-10-12,male
1142589,South Africa,Sri Lanka,Sri Lanka,South Africa,bat,"R.Premadasa Stadium, Khettarama",Colombo,2018-08-14,male
361660,Pakistan,Sri Lanka,Sri Lanka,Sri Lanka,field,Maple Leaf North-West Ground,King City,2008-10-13,male
1381220,West Indies,India,India,West Indies,bat,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,2023-08-12,male
516204,Sri Lanka,Australia,Sri Lanka,Australia,field,Pallekele International Cricket Stadium,,2011-08-06,male
447539,West Indies,South Africa,South Africa,West Indies,field,"Sir Vivian Richards Stadium, North Sound",Antigua,2010-05-20,male
895821,Australia,India,India,Australia,bat,Sydney Cricket Ground,,2016-01-31,male
1072318,England,Australia,Australia,Australia,field,Melbourne Cricket Ground,,2018-02-10,male
356006,India,West Indies,West Indies,India,bat,Lord's,London,2009-06-12,male
1188623,West Indies,India,India,India,field,"Providence Stadium, Guyana",Providence,2019-08-06,male
1426452,Namibia,Oman,Oman,Oman,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2024-04-04,male
1443552,New Zealand,Pakistan,New Zealand,Pakistan,field,"Bay Oval, Mount Maunganui",Mount Maunganui,2025-03-23,male
1422041,Netherlands,Nepal,Nepal,Netherlands,bat,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2024-03-02,male
682919,Ireland,Netherlands,Netherlands,Netherlands,field,Sylhet Stadium,,2014-03-21,male
426724,New Zealand,Pakistan,Pakistan,Pakistan,bat,Dubai International Cricket Stadium,,2009-11-13,male
1187667,New Zealand,England,New Zealand,New Zealand,bat,Saxton Oval,Nelson,2019-11-05,male
1415715,Sri Lanka,Bangladesh,Bangladesh,Bangladesh,field,"Grand Prairie Stadium, Dallas",Dallas,2024-06-07,male
287860,Kenya,Sri Lanka,Sri Lanka,Kenya,field,New Wanderers Stadium,Johannesburg,2007-09-14,male
1298178,India,England,England,England,field,Adelaide Oval,Adelaide,2022-11-10,male
1484052,Bangladesh,United Arab Emirates,United Arab Emirates,United Arab Emirates,field,Sharjah Cricket Stadium,Sharjah,2025-05-19,male
566937,England,Australia,Australia,England,field,The Rose Bowl,Southampton,2013-08-29,male
1223954,Australia,India,Australia,India,field,Sydney Cricket Ground,Sydney,2020-12-08,male
1233954,West Indies,New Zealand,New Zealand,New Zealand,field,Eden Park,Auckland,2020-11-27,male
1119543,England,India,India,India,field,Old Trafford,Manchester,2018-07-03,male
1519638,Pakistan,Australia,Pakistan,Pakistan,bat,"Gaddafi Stadium, Lahore",Lahore,2026-02-01,male
889463,Ireland,Scotland,Scotland,Scotland,field,"Bready Cricket Club, Magheramason",Londonderry,2015-06-20,male
1120291,Sri Lanka,Pakistan,Pakistan,Pakistan,field,Sheikh Zayed Stadium,Abu Dhabi,2017-10-26,male
1327233,Pakistan,England,England,England,field,"Gaddafi Stadium, Lahore",Lahore,2022-09-30,male
951357,South Africa,West Indies,West Indies,West Indies,field,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2016-03-25,male
722335,South Africa,West Indies,West Indies,South Africa,bat,Newlands,Cape Town,2015-01-09,male
1263472,Australia,Sri Lanka,,Sri Lanka,field,Sydney Cricket Ground,Sydney,2022-02-13,male
817205,Bangladesh,South Africa,South Africa,South Africa,bat,Shere Bangla National Stadium,Mirpur,2015-07-07,male
1278681,India,West Indies,India,West Indies,field,"Eden Gardens, Kolkata",Kolkata,2022-02-20,male
1263167,West Indies,Pakistan,,Pakistan,field,"Providence Stadium, Guyana",Providence,2021-08-03,male
518955,Australia,India,India,Australia,bat,Melbourne Cricket Ground,,2012-02-03,male
963699,India,Sri Lanka,India,Sri Lanka,field,JSCA International Stadium Complex,Ranchi,2016-02-12,male
1415742,West Indies,England,England,England,field,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,2024-06-19,male
1185318,South Africa,Australia,Australia,South Africa,field,Newlands,Cape Town,2020-02-26,male
412693,New Zealand,Pakistan,New Zealand,Pakistan,field,"Kensington Oval, Bridgetown",Barbados,2010-05-08,male
1502166,Namibia,Zimbabwe,Namibia,Namibia,bat,"Queens Sports Club, Bulawayo",Bulawayo,2025-09-18,male
1375851,Australia,West Indies,Australia,West Indies,field,Adelaide Oval,Adelaide,2024-02-11,male
567367,South Africa,Pakistan,Pakistan,Pakistan,bat,SuperSport Park,Centurion,2013-03-03,male
298804,South Africa,West Indies,South Africa,South Africa,field,New Wanderers Stadium,Johannesburg,2008-01-18,male
525817,England,West Indies,West Indies,England,field,Kennington Oval,London,2011-09-25,male
1477611,West Indies,South Africa,West Indies,South Africa,field,"The Wanderers Stadium, Johannesburg",Johannesburg,2026-01-31,male
1277974,Bangladesh,Pakistan,Pakistan,Bangladesh,bat,"Shere Bangla National Stadium, Mirpur",Dhaka,2021-11-19,male
1433373,West Indies,England,England,England,field,"Kensington Oval, Bridgetown, Barbados",Bridgetown,2024-11-09,male
951341,India,Pakistan,India,India,field,Eden Gardens,Kolkata,2016-03-19,male
412685,West Indies,England,West Indies,West Indies,field,Providence Stadium,Guyana,2010-05-03,male
1415754,India,England,India,England,field,"Providence Stadium, Guyana",Providence,2024-06-27,male
