match_id,team1,team2,winner,toss_winner,toss_decision,venue,city,date,gender
1457226,Bahrain,Bhutan,Bahrain,Bhutan,field,"West End Park International Cricket Stadium, Doha",Doha,2024-11-23,male
1310179,Gibraltar,Bulgaria,Gibraltar,Gibraltar,bat,Marsa Sports Club,Marsa,2022-05-13,male
913633,England,Sri Lanka,England,Sri Lanka,bat,The Rose Bowl,Southampton,2016-07-05,male
1252068,Sri Lanka,West Indies,West Indies,Sri Lanka,bat,"Coolidge Cricket Ground, Antigua",Coolidge,2021-03-07,male
1443770,Finland,Estonia,Estonia,Estonia,field,"King George V Sports Ground, Castel",Castel,2024-08-22,male
1462884,Panama,Bermuda,Bermuda,Panama,bat,"St Albans Club, Buenos Aires",Buenos Aires,2024-12-08,male
1384596,Malta,Switzerland,Switzerland,Switzerland,field,Marsa Sports Club,Marsa,2023-07-15,male
1321274,Cyprus,Serbia,Serbia,Cyprus,bat,Kerava National Cricket Ground,Kerava,2022-07-18,male
1513099,Bahrain,Bhutan,Bahrain,Bhutan,field,Gelephu International Cricket Ground,Gelephu,2025-12-09,male
1513830,Indonesia,Singapore,Singapore,Singapore,field,"Terdthai Cricket Ground, Bangkok",Bangkok,2025-12-12,male
1349383,Malaysia,Singapore,Malaysia,Malaysia,bat,"UKM-YSD Cricket Oval, Bangi",Bangi,2022-12-18,male
1322337,Pakistan,New Zealand,New Zealand,Pakistan,bat,"Hagley Oval, Christchurch",Christchurch,2022-10-11,male
1490878,Indonesia,South Korea,South Korea,South Korea,field,Udayana Cricket Ground,Bali,2025-07-12,male
1494092,Singapore,Malaysia,Malaysia,Malaysia,field,Singapore National Cricket Ground,Singapore,2025-07-19,male
875457,Scotland,United Arab Emirates,Scotland,Scotland,field,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,2015-07-09,male
1450776,Indonesia,Philippines,Indonesia,Indonesia,bat,"Yeonhui Cricket Ground, Incheon",Incheon,2024-10-04,male
1201670,Spain,Gibraltar,Spain,Spain,field,La Manga Club Bottom Ground,Murcia,2019-10-26,male
1343761,Rwanda,Seychelles,Rwanda,Rwanda,bat,Integrated Polytechnic Regional Centre,Kigali City,2022-11-24,male
1298157,India,Netherlands,India,India,bat,Sydney Cricket Ground,Sydney,2022-10-27,male
1448346,England,West Indies,England,England,bat,"Riverside Ground, Chester-le-Street",Chester-le-Street,2025-06-06,male
1457230,Cambodia,Saudi Arabia,Saudi Arabia,Saudi Arabia,field,University of Doha for Science and Technology,Doha,2024-11-25,male
1443789,Denmark,Guernsey,Guernsey,Guernsey,field,"King George V Sports Ground, Castel",Castel,2024-08-28,male
1310180,Romania,Czech Republic,Romania,Romania,bat,Marsa Sports Club,Marsa,2022-05-13,male
1117821,Pakistan,ICC World XI,Pakistan,ICC World XI,field,Gaddafi Stadium,Lahore,2017-09-12,male
1459384,St Helena,Botswana,Botswana,St Helena,bat,"Nigeria Cricket Federation Oval 1, Abuja",Abuja,2024-11-27,male
1514475,Croatia,Spain,Spain,Spain,field,La Manga Club Top Ground,Murcia,2025-12-06,male
1498662,Netherlands,Bangladesh,Bangladesh,Bangladesh,field,Sylhet International Cricket Stadium,Sylhet,2025-08-30,male
1407091,Zimbabwe,Namibia,Namibia,Namibia,field,"Wanderers Cricket Ground, Windhoek",Windhoek,2023-11-22,male
1321262,Croatia,Sweden,Sweden,Sweden,field,Kerava National Cricket Ground,Kerava,2022-07-13,male
1462892,Mexico,Cayman Islands,Cayman Islands,Mexico,bat,"St George's College Ground, Buenos Aires",Buenos Aires,2024-12-11,male
1273723,Netherlands,Sri Lanka,Sri Lanka,Sri Lanka,field,Sharjah Cricket Stadium,Sharjah,2021-10-22,male
1489970,Nepal,West Indies,West Indies,West Indies,field,Sharjah Cricket Stadium,Sharjah,2025-09-30,male
546442,Ireland,Scotland,Ireland,Ireland,bat,Dubai International Cricket Stadium,,2012-03-18,male
1443766,Spain,Cyprus,Spain,Cyprus,field,"King George V Sports Ground, Castel",Castel,2024-08-21,male
1419826,Sri Lanka,Bangladesh,Sri Lanka,Bangladesh,field,Sylhet International Cricket Stadium,Sylhet,2024-03-09,male
1303313,New Zealand,Ireland,New Zealand,Ireland,field,"Civil Service Cricket Club, Stormont, Belfast",Belfast,2022-07-20,male
1428156,Ireland,Netherlands,Ireland,Netherlands,field,"Sportpark Westvliet, The Hague",The Hague,2024-05-24,male
682961,Sri Lanka,West Indies,Sri Lanka,Sri Lanka,bat,Shere Bangla National Stadium,Mirpur,2014-04-03,male
1383091,Japan,Vanuatu,Japan,Vanuatu,field,"Amini Park, Port Moresby",Port Moresby,2023-07-23,male
1422808,Kuwait,Bahrain,Bahrain,Bahrain,field,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-05,male
1519139,Ireland,United Arab Emirates,Ireland,Ireland,bat,Dubai International Cricket Stadium,Dubai,2026-01-29,male
1189744,Denmark,Italy,Denmark,Denmark,bat,King George V Sports Ground,Castel,2019-06-20,male
533283,Bangladesh,Pakistan,Pakistan,Bangladesh,bat,Pallekele International Cricket Stadium,,2012-09-25,male
1273148,Finland,Sweden,Sweden,Sweden,field,Kerava National Cricket Ground,Kerava,2021-08-22,male
1262759,India,Sri Lanka,Sri Lanka,Sri Lanka,field,"R Premadasa Stadium, Colombo",Colombo,2021-07-28,male
356009,Ireland,Sri Lanka,Sri Lanka,Sri Lanka,bat,Lord's,London,2009-06-14,male
1328852,Kuwait,Hong Kong,Hong Kong,Hong Kong,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2022-08-23,male
1283035,Swaziland,Seychelles,Seychelles,Swaziland,bat,Gahanga International Cricket Stadium. Rwanda,Kigali City,2021-10-20,male
1286667,Belize,United States of America,United States of America,United States of America,field,"Coolidge Cricket Ground, Antigua",Coolidge,2021-11-07,male
1072317,England,Australia,Australia,Australia,field,Bellerive Oval,Hobart,2018-02-07,male
1488320,Indonesia,Cambodia,Cambodia,Cambodia,field,Udayana Cricket Ground,Bali,2025-06-12,male
1299592,United Arab Emirates,Ireland,United Arab Emirates,Ireland,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2022-02-13,male
1442989,India,Sri Lanka,,Sri Lanka,field,Pallekele International Cricket Stadium,Kandy,2024-07-30,male
1339605,West Indies,South Africa,South Africa,South Africa,field,"SuperSport Park, Centurion",Centurion,2023-03-26,male
1199528,Bermuda,Scotland,Scotland,Bermuda,field,Dubai International Cricket Stadium,Dubai,2019-10-24,male
1478898,Australia,South Africa,Australia,South Africa,field,"Marrara Stadium, Darwin",Darwin,2025-08-10,male
1279379,Estonia,Cyprus,Cyprus,Cyprus,field,Happy Valley Ground,Episkopi,2021-10-05,male
1495457,Rwanda,Bahrain,Bahrain,Rwanda,bat,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2025-07-20,male
1320977,Portugal,Spain,Spain,Portugal,bat,"Meersen, Gent",Ghent,2022-07-01,male
1462918,Rwanda,Botswana,Rwanda,Botswana,field,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2024-12-11,male
1423444,Papua New Guinea,Nepal,Papua New Guinea,Nepal,field,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,2024-03-13,male
1519637,Pakistan,Australia,Pakistan,Pakistan,bat,"Gaddafi Stadium, Lahore",Lahore,2026-01-31,male
1389392,India,Australia,India,Australia,field,"Greenfield International Stadium, Thiruvananthapuram",Thiruvananthapuram,2023-11-26,male
1267310,Serbia,Romania,Romania,Serbia,bat,"National Sports Academy, Sofia",Sofia,2021-06-26,male
546462,Canada,Ireland,Ireland,Canada,bat,Dubai International Cricket Stadium,,2012-03-22,male
430885,India,Sri Lanka,India,Sri Lanka,bat,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2009-12-12,male
1379579,Botswana,Rwanda,Rwanda,Botswana,bat,"Gymkhana Club Ground, Nairobi",Nairobi,2023-06-18,male
1393320,Rwanda,Uganda,Uganda,Rwanda,bat,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2023-08-31,male
566938,England,Australia,England,Australia,field,Riverside Ground,Chester-le-Street,2013-08-31,male
1275268,Romania,Czech Republic,Romania,Romania,bat,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,2021-09-03,male
1283042,Botswana,Sierra Leone,Botswana,Botswana,bat,Gahanga International Cricket Stadium. Rwanda,Kigali City,2021-11-02,male
1197404,Cayman Islands,United States of America,United States of America,Cayman Islands,bat,"White Hill Field, Sandys Parish",Hamilton,2019-08-24,male
1321307,Czech Republic,Austria,Austria,Austria,field,"Scott Page Field, Vinor",Prague,2022-07-09,male
1388215,Bangladesh,New Zealand,New Zealand,New Zealand,field,"Bay Oval, Mount Maunganui",Mount Maunganui,2023-12-31,male
1422039,Netherlands,Namibia,Netherlands,Netherlands,bat,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2024-02-29,male
1343741,Lesotho,Mali,Lesotho,Mali,field,Integrated Polytechnic Regional Centre,Kigali City,2022-11-17,male
1298177,New Zealand,Pakistan,Pakistan,New Zealand,bat,Sydney Cricket Ground,Sydney,2022-11-09,male
1496826,Norway,Austria,Austria,Austria,field,"Botkyrka Cricket Center, Stockholm",Stockholm,2025-08-10,male
635660,Sri Lanka,South Africa,Sri Lanka,South Africa,bat,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,2013-08-06,male
1361775,Malaysia,Hong Kong,Hong Kong,Hong Kong,field,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,2023-03-11,male
361531,Netherlands,Scotland,Netherlands,Netherlands,field,"Civil Service Cricket Club, Stormont",Belfast,2008-08-04,male
1494118,Nigeria,United Arab Emirates,United Arab Emirates,Nigeria,bat,Entebbe Cricket Oval,Entebbe,2025-07-21,male
1187668,New Zealand,England,England,New Zealand,field,McLean Park,Napier,2019-11-08,male
1282741,Jersey,Italy,Jersey,Jersey,bat,"Desert Springs Cricket Ground, Almeria",Almeria,2021-10-16,male
1199508,Namibia,Papua New Guinea,Papua New Guinea,Papua New Guinea,bat,ICC Academy Ground No 2,Dubai,2019-10-20,male
1273754,England,New Zealand,New Zealand,New Zealand,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2021-11-10,male
1351402,Bangladesh,England,Bangladesh,England,field,"Shere Bangla National Stadium, Mirpur",Dhaka,2023-03-14,male
1289048,Tanzania,Kenya,Kenya,Tanzania,bat,Gahanga International Cricket Stadium. Rwanda,Kigali City,2021-11-18,male
1494773,Switzerland,Estonia,Switzerland,Switzerland,bat,Estonian National Cricket and Rugby Field,Tallinn,2025-08-02,male
1177484,United Arab Emirates,United States of America,,United Arab Emirates,field,ICC Academy,Dubai,2019-03-15,male
1447494,Malaysia,Hong Kong,Malaysia,Hong Kong,field,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-09-07,male
1501895,South Africa,Pakistan,South Africa,Pakistan,field,Rawalpindi Cricket Stadium,Rawalpindi,2025-10-28,male
1496934,Sri Lanka,Pakistan,Pakistan,Pakistan,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2025-09-23,male
1186491,Malaysia,Thailand,Malaysia,Thailand,bat,Kinrara Academy Oval,Kuala Lumpur,2019-06-27,male
1433385,Bangladesh,West Indies,Bangladesh,Bangladesh,bat,"Arnos Vale Ground, Kingstown, St Vincent",Kingstown,2024-12-19,male
1185317,South Africa,Australia,South Africa,South Africa,bat,St George's Park,Port Elizabeth,2020-02-23,male
1503451,Qatar,United Arab Emirates,United Arab Emirates,Qatar,bat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2025-10-08,male
1399146,Maldives,Kuwait,Kuwait,Kuwait,field,"West End Park International Cricket Stadium, Doha",Doha,2023-10-04,male
1418190,Singapore,Japan,Singapore,Japan,field,"Terdthai Cricket Ground, Bangkok",Bangkok,2024-02-06,male
1322340,New Zealand,Pakistan,Pakistan,Pakistan,field,"Hagley Oval, Christchurch",Christchurch,2022-10-14,male
1436492,France,Austria,Austria,Austria,field,"Simar Cricket Ground, Rome",Rome,2024-06-16,male
1512755,West Indies,Italy,West Indies,Italy,field,"Eden Gardens, Kolkata",Kolkata,2026-02-19,male
1434155,Bulgaria,Gibraltar,Gibraltar,Gibraltar,field,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,2024-05-24,male
1275053,Germany,Spain,Spain,Germany,bat,"Desert Springs Cricket Ground, Almeria",Almeria,2021-09-11,male
682941,Australia,West Indies,West Indies,Australia,bat,Shere Bangla National Stadium,Mirpur,2014-03-28,male
1323551,Bulgaria,Serbia,Serbia,Serbia,field,Lisicji Jarak Cricket Ground,Belgrade,2022-07-09,male
1502755,Namibia,Tanzania,Namibia,Tanzania,field,Harare Sports Club,Harare,2025-10-02,male
1450828,Oman,Canada,Canada,Canada,field,"Maple Leaf North-West Ground, King City",King City,2024-10-03,male
1495461,Bahrain,Malawi,Bahrain,Bahrain,bat,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2025-07-23,male
1381219,West Indies,India,India,West Indies,bat,"Providence Stadium, Guyana",Providence,2023-08-08,male
1273742,Pakistan,Namibia,Pakistan,Pakistan,bat,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2021-11-02,male
1499012,Romania,Czech Republic,Romania,Romania,bat,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,2025-08-21,male
1187015,India,Bangladesh,India,Bangladesh,field,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2019-11-10,male
1431087,Ireland,South Africa,Ireland,South Africa,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2024-09-29,male
1185182,Denmark,Norway,Denmark,Denmark,bat,King George V Sports Ground,Castel,2019-06-17,male
1072321,England,New Zealand,England,New Zealand,field,Seddon Park,Hamilton,2018-02-18,male
1418539,Hong Kong,China,Hong Kong,Hong Kong,bat,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,2024-02-14,male
1298136,United Arab Emirates,Netherlands,Netherlands,United Arab Emirates,bat,"GMHBA Stadium, South Geelong, Victoria",Geelong,2022-10-16,male
1496922,Hong Kong,Bangladesh,Bangladesh,Bangladesh,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2025-09-11,male
1447482,Mongolia,Hong Kong,Hong Kong,Hong Kong,field,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-08-31,male
1502743,Namibia,Kenya,Namibia,Kenya,field,Harare Sports Club,Harare,2025-09-26,male
1483736,Norway,Austria,Austria,Norway,bat,"Scott Page Field, Vinor",Prague,2025-06-10,male
1420803,Thailand,Saudi Arabia,Saudi Arabia,Saudi Arabia,field,"Terdthai Cricket Ground, Bangkok",Bangkok,2024-02-13,male
682957,Bangladesh,Australia,Australia,Bangladesh,bat,Shere Bangla National Stadium,Mirpur,2014-04-01,male
1275045,Nigeria,Kenya,Nigeria,Nigeria,bat,Entebbe Cricket Oval,Entebbe,2021-09-16,male
1176796,Philippines,Vanuatu,Philippines,Vanuatu,field,Amini Park,Port Moresby,2019-03-24,male
1512743,Nepal,West Indies,West Indies,West Indies,field,"Wankhede Stadium, Mumbai",Mumbai,2026-02-15,male
1436484,France,Luxembourg,France,France,bat,"Simar Cricket Ground, Rome",Rome,2024-06-13,male
1327504,Australia,India,India,India,field,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Nagpur,2022-09-23,male
531637,England,Pakistan,England,England,bat,Sheikh Zayed Stadium,Abu Dhabi,2012-02-27,male
1418186,Singapore,Thailand,Thailand,Singapore,bat,"Terdthai Cricket Ground, Bangkok",Bangkok,2024-02-04,male
440945,England,Pakistan,England,Pakistan,bat,Dubai International Cricket Stadium,,2010-02-19,male
1399150,Bermuda,Canada,Bermuda,Canada,field,"White Hill Field, Sandys Parish",Hamilton,2023-09-30,male
1492824,Sri Lanka,Zimbabwe,Zimbabwe,Zimbabwe,field,Harare Sports Club,Harare,2025-09-06,male
1199549,Netherlands,Papua New Guinea,Netherlands,Papua New Guinea,bat,Dubai International Cricket Stadium,Dubai,2019-11-02,male
1379580,Botswana,Kenya,Kenya,Botswana,bat,"Gymkhana Club Ground, Nairobi",Nairobi,2023-06-11,male
1267306,Serbia,Greece,Greece,Greece,field,"National Sports Academy, Sofia",Sofia,2021-06-25,male
1349136,Tanzania,Rwanda,Tanzania,Tanzania,bat,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2022-12-20,male
1273715,Namibia,Sri Lanka,Sri Lanka,Sri Lanka,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2021-10-18,male
1190768,Kuwait,Malaysia,Malaysia,Malaysia,bat,Indian Association Ground,Singapore,2019-07-22,male
1153319,Bangladesh,West Indies,West Indies,Bangladesh,field,"Shere Bangla National Stadium, Mirpur",Dhaka,2018-12-22,male
1321311,Malaysia,Singapore,Singapore,Singapore,field,"Indian Association Ground, Singapore",Singapore,2022-06-28,male
1332497,Kenya,Tanzania,Tanzania,Kenya,bat,"Willowmoore Park, Benoni",Benoni,2022-09-17,male
1439819,Germany,Sweden,Germany,Germany,bat,Bayer Uerdingen Cricket Ground,Krefeld,2024-07-09,male
1488341,Denmark,Norway,Norway,Denmark,bat,Koge Cricket Club,Koge,2025-06-14,male
1321468,Hong Kong,Uganda,Uganda,Hong Kong,bat,Bulawayo Athletic Club,Bulawayo,2022-07-11,male
287879,India,Pakistan,India,India,bat,New Wanderers Stadium,Johannesburg,2007-09-24,male
1298161,New Zealand,Sri Lanka,New Zealand,New Zealand,bat,Sydney Cricket Ground,Sydney,2022-10-29,male
355994,Bangladesh,India,India,India,bat,Trent Bridge,Nottingham,2009-06-06,male
1343757,St Helena,Lesotho,St Helena,Lesotho,field,Integrated Polytechnic Regional Centre,Kigali City,2022-11-22,male
1403288,United Arab Emirates,Nepal,Nepal,Nepal,field,Mulpani Cricket Ground,Kathmandu,2023-10-18,male
685729,South Africa,Pakistan,Pakistan,Pakistan,bat,Newlands,Cape Town,2013-11-22,male
1412533,Indonesia,Philippines,Philippines,Philippines,field,Udayana Cricket Ground,Bali,2023-12-24,male
951319,Bangladesh,Ireland,,Ireland,field,Himachal Pradesh Cricket Association Stadium,Dharamsala,2016-03-11,male
564786,Sri Lanka,India,India,Sri Lanka,field,Pallekele International Cricket Stadium,,2012-08-07,male
1496830,Croatia,Cyprus,Cyprus,Croatia,bat,"Mladost Cricket Ground, Zagreb",Zagreb,2025-08-08,male
356013,New Zealand,Sri Lanka,Sri Lanka,Sri Lanka,bat,Trent Bridge,Nottingham,2009-06-16,male
1320982,Belgium,Portugal,Portugal,Belgium,bat,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,2022-07-02,male
1153698,New Zealand,India,New Zealand,India,field,Seddon Park,Hamilton,2019-02-10,male
1424753,Tanzania,Nigeria,Tanzania,Tanzania,bat,"Achimota Senior Secondary School B Field, Accra",Accra,2024-03-17,male
1344790,Canada,Saudi Arabia,Canada,Saudi Arabia,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2022-11-19,male
1485508,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka,field,Pallekele International Cricket Stadium,Kandy,2025-07-10,male
1233465,Zimbabwe,Pakistan,Pakistan,Pakistan,field,Rawalpindi Cricket Stadium,,2020-11-08,male
1199532,Canada,Oman,Oman,Canada,bat,Sheikh Zayed Stadium,Abu Dhabi,2019-10-25,male
1299567,Canada,Philippines,Canada,Philippines,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,2022-02-18,male
885971,Zimbabwe,India,Zimbabwe,Zimbabwe,bat,Harare Sports Club,,2015-07-19,male
1463667,United Arab Emirates,Kuwait,United Arab Emirates,United Arab Emirates,bat,Dubai International Cricket Stadium,Dubai,2024-12-21,male
1491727,West Indies,New Zealand,New Zealand,New Zealand,field,"University Oval, Dunedin",Dunedin,2025-11-13,male
995469,Sri Lanka,Australia,Australia,Sri Lanka,bat,R Premadasa Stadium,Colombo,2016-09-09,male
533276,Bangladesh,New Zealand,New Zealand,Bangladesh,field,Pallekele International Cricket Stadium,,2012-09-21,male
1422812,Vanuatu,Kuwait,Kuwait,Kuwait,field,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2024-03-07,male
667887,England,Sri Lanka,Sri Lanka,England,field,Kennington Oval,London,2014-05-20,male
1475530,Malaysia,Hong Kong,Hong Kong,Malaysia,bat,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,2025-03-15,male
1405327,Nepal,Oman,,Nepal,bat,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2023-11-05,male
1202011,Malaysia,Vanuatu,Malaysia,Malaysia,bat,Kinrara Academy Oval,Kuala Lumpur,2019-10-04,male
1074959,Netherlands,Oman,Netherlands,Oman,bat,Sheikh Zayed Stadium,Abu Dhabi,2017-01-15,male
1263152,South Africa,West Indies,South Africa,West Indies,field,"National Cricket Stadium, St George's, Grenada",St George's,2021-06-27,male
636164,Australia,England,Australia,Australia,bat,Bellerive Oval,Hobart,2014-01-29,male
1157376,New Zealand,Pakistan,Pakistan,New Zealand,bat,Dubai International Cricket Stadium,,2018-11-02,male
1444955,Vanuatu,Fiji,Vanuatu,Fiji,field,"Faleata Oval No 2, Apia",Apia,2024-08-19,male
1498697,Austria,Belgium,Austria,Austria,bat,"Velden Cricket Ground, Latschach",Latschach,2025-08-23,male
1233961,New Zealand,Pakistan,Pakistan,Pakistan,field,McLean Park,Napier,2020-12-22,male
1514480,Sri Lanka,Pakistan,Pakistan,Pakistan,field,Rangiri Dambulla International Stadium,Dambulla,2026-01-07,male
1462922,Nigeria,Rwanda,Rwanda,Nigeria,bat,"Gahanga International Cricket Stadium, Rwanda",Kigali City,2024-12-09,male
1321278,Finland,Cyprus,Finland,Finland,bat,Kerava National Cricket Ground,Kerava,2022-07-19,male
1462888,Cayman Islands,Suriname,Suriname,Suriname,field,"Hurlingham Club Ground, Buenos Aires",Buenos Aires,2024-12-10,male
1322004,Maldives,Malaysia,Malaysia,Malaysia,field,"UKM-YSD Cricket Oval, Bangi",Bangi,2022-07-06,male
1273739,India,New Zealand,New Zealand,New Zealand,field,Dubai International Cricket Stadium,Dubai,2021-10-31,male
1310175,Hungary,Bulgaria,Hungary,Bulgaria,field,Marsa Sports Club,Marsa,2022-05-11,male
1512738,Canada,United Arab Emirates,United Arab Emirates,Canada,bat,"Arun Jaitley Stadium, Delhi",Delhi,2026-02-13,male
1201685,Singapore,Zimbabwe,Zimbabwe,Zimbabwe,field,Indian Association Ground,Singapore,2019-10-03,male
1343794,Ghana,Nigeria,Nigeria,Ghana,bat,Gahanga International Cricket Stadium. Rwanda,Kigali City,2022-12-09,male
1367731,Malta,Gibraltar,Malta,Malta,bat,Europa Sports Complex,Gibraltar,2023-05-07,male
1415720,Oman,Scotland,Scotland,Oman,bat,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,2024-06-09,male
1418542,Hong Kong,Japan,Hong Kong,Hong Kong,bat,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,2024-02-15,male
1515012,Bhutan,Myanmar,Bhutan,Myanmar,field,Gelephu International Cricket Ground,Gelephu,2025-12-26,male
1508270,Timor-Leste,Indonesia,Indonesia,Timor-Leste,bat,Udayana Cricket Ground,Bali,2025-11-06,male
287855,Pakistan,Scotland,Pakistan,Scotland,field,Kingsmead,Durban,2007-09-12,male
1459388,Eswatini,St Helena,Eswatini,Eswatini,bat,University of Lagos Cricket Oval,Lagos,2024-11-24,male
1332507,Botswana,Ghana,Botswana,Ghana,field,"Willowmoore Park, Benoni",Benoni,2022-09-18,male
1472522,West Indies,Australia,Australia,Australia,field,"Warner Park, Basseterre, St Kitts",Basseterre,2025-07-25,male
1321281,Austria,Luxembourg,Austria,Luxembourg,field,Tikkurila Cricket Ground,Vantaa,2022-07-24,male
1439823,Croatia,Serbia,Croatia,Serbia,field,Bayer Uerdingen Cricket Ground,Krefeld,2024-07-10,male
1191006,Netherlands,United Arab Emirates,United Arab Emirates,United Arab Emirates,field,VRA Ground,Amstelveen,2019-08-05,male
1443785,Malta,Estonia,Estonia,Malta,bat,"Guernsey Rovers Athletic Club Ground, Port Soif",Port  Soif,2024-08-27,male
1385688,England,Pakistan,England,Pakistan,field,"Edgbaston, Birmingham",Birmingham,2024-05-25,male
1336051,England,New Zealand,New Zealand,England,bat,"Trent Bridge, Nottingham",Nottingham,2023-09-05,male
1506014,Ireland,Bangladesh,Ireland,Bangladesh,field,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Chattogram,2025-11-27,male
1310163,Norway,Guernsey,Guernsey,Norway,bat,"Desert Springs Cricket Ground, Almeria",Almeria,2022-04-30,male
1322012,Singapore,Papua New Guinea,Papua New Guinea,Singapore,bat,"Indian Association Ground, Singapore",Singapore,2022-07-03,male
1506444,Bulgaria,Cyprus,Cyprus,Cyprus,field,Happy Valley Ground 2,Episkopi,2025-11-02,male
1272094,Bangladesh,New Zealand,Bangladesh,Bangladesh,bat,"Shere Bangla National Stadium, Mirpur",Dhaka,2021-09-03,male
1336952,Japan,South Korea,Japan,Japan,bat,Sano International Cricket Ground,Sano,2022-10-15,male
1489585,Canada,Cayman Islands,Canada,Canada,bat,"Maple Leaf North-East Ground, King City",King City,2025-06-13,male
1490874,South Korea,Philippines,South Korea,Philippines,field,Udayana Cricket Ground,Bali,2025-07-09,male
1367727,Gibraltar,Malta,Gibraltar,Gibraltar,bat,Europa Sports Complex,Gibraltar,2023-05-05,male
951323,Hong Kong,Scotland,Scotland,Hong Kong,bat,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2016-03-12,male
1343782,Cameroon,Nigeria,Nigeria,Nigeria,field,Gahanga International Cricket Stadium. Rwanda,Kigali City,2022-12-05,male
1217747,Hong Kong,Malaysia,Hong Kong,Malaysia,bat,Terdthai Cricket Ground,Bangkok,2020-03-06,male
1513095,Rwanda,Nigeria,Rwanda,Nigeria,field,"Nigeria Cricket Federation Oval 1, Abuja",Abuja,2025-12-09,male
1251577,South Africa,Pakistan,Pakistan,Pakistan,field,"SuperSport Park, Centurion",Centurion,2021-04-14,male
446956,Australia,Sri Lanka,Sri Lanka,Australia,bat,Western Australia Cricket Association Ground,Perth,2010-10-31,male
1377727,New Zealand,United Arab Emirates,New Zealand,United Arab Emirates,field,Dubai International Cricket Stadium,Dubai,2023-08-17,male
958417,Bangladesh,Zimbabwe,Bangladesh,Bangladesh,bat,Sheikh Abu Naser Stadium,Khulna,2016-01-17,male
1495660,Hungary,Luxembourg,Hungary,Luxembourg,field,"GB Oval, Szodliget",Szodliget,2025-07-27,male
1408104,Zimbabwe,Ireland,Ireland,Ireland,field,Harare Sports Club,Harare,2023-12-09,male
452153,Zimbabwe,India,India,India,field,Harare Sports Club,,2010-06-12,male
1415736,Ireland,Pakistan,Pakistan,Pakistan,field,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,2024-06-16,male
1354801,Isle of Man,Spain,Spain,Isle of Man,bat,La Manga Club Bottom Ground,Murcia,2023-02-25,male
1282278,Gibraltar,Bulgaria,Bulgaria,Gibraltar,bat,Marsa Sports Club,Marsa,2021-10-24,male
1510178,Bahrain,Indonesia,Bahrain,Indonesia,field,Udayana Cricket Ground,Bali,2025-11-18,male
534233,England,South Africa,South Africa,South Africa,field,Riverside Ground,Chester-le-Street,2012-09-08,male
1344786,Bahrain,Saudi Arabia,Bahrain,Saudi Arabia,field,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2022-11-16,male
1513304,Nigeria,Rwanda,Nigeria,Nigeria,bat,"Nigeria Cricket Federation Oval 1, Abuja",Abuja,2025-12-14,male
